Id,Player,DOB,Seasons,PER_avg_agg,GP_avg_rs,PER_avg_rs,PER_pct_rs,GP_avg_po,PER_avg_po,PER_pct_po
Hardeja01,James Harden,8/26/1989,11.0,37.935532510173644,27.363636363636363,30.974759019470604,0.0008094937429142094,6.111111111111111,39.49007956143807,0.002550063693271909
Besttr01,Travis Best,7/12/1972,9.0,37.7357670026586,19.444444444444443,13.483399956655967,0.0007367069414130759,5.333333333333333,44.38784482099075,0.0026479234734834824
Nowitdi01,Dirk Nowitzki,6/19/1978,20.0,35.58200520976338,26.7,29.906057542828574,0.0008050465549075507,5.3,36.70869145076542,0.0024944901786648887
Walljo01,John Wall,9/6/1990,10.0,35.50368560961561,23.5,28.647010210122538,0.0007998072805917527,5.0,36.96255271589073,0.002499562452710882
Randoza01,Zach Randolph,7/16/1981,16.0,35.217939753968054,24.8125,25.53217047769918,0.0007868454964046262,4.25,36.87696320683023,0.002497852331849385
Wadedw01,Dwyane Wade,1/17/1982,16.0,35.066019167004356,24.4375,36.71791680439227,0.0008333927483705366,7.375,34.56749251428882,0.0024517079614273084
Bogdabo02,Bojan Bogdanovic,4/18/1989,5.0,35.06248158153701,26.0,21.014712001724092,0.0007680469941156049,4.0,37.22367690150822,0.002504779843512251
Millere01,Reggie Miller,8/24/1965,8.0,34.58421269268107,30.375,20.693328032032262,0.0007667096188365543,6.285714285714286,37.458752022809456,0.0025094767610827446
Johnsjo02,Joe Johnson,6/29/1981,10.0,34.31462341822156,25.5,24.46442397364674,0.0007824022823258977,5.25,36.34260565681049,0.0024871756028458183
Cartevi01,Vince Carter,1/26/1977,21.0,33.784269966785644,22.142857142857142,27.700064762955165,0.0007958667560134251,4.833333333333333,35.11232766181531,0.0024625940380281607
Billuch01,Chauncey Billups,9/25/1976,15.0,33.76446176170557,20.8,32.2419781192521,0.0008147670224085588,6.142857142857143,34.21409635391367,0.0024446469307838996
Ratlith01,Theo Ratliff,4/17/1973,10.0,33.462041042382275,18.4,10.784143617046105,0.0007254745246130835,4.0,38.392018743542316,0.002528123893260336
Irvinky01,Kyrie Irving,3/23/1992,8.0,33.21406388102358,21.875,39.742677692402246,0.0008459796874158864,4.666666666666667,31.821292934596134,0.002396837531130209
Jokicni01,Nikola Jokic,2/19/1995,6.0,33.20491233761108,27.0,28.16029790553274,0.0007977819244273108,6.5,34.41935655274105,0.002448748131408869
Lopezbr01,Brook Lopez,4/1/1988,7.0,32.869310935204425,21.857142857142858,19.50320431167651,0.0007617571563844238,4.5,35.621156416518986,0.0024727606890336397
Bradlav01,Avery Bradley,11/26/1990,9.0,30.62865207888492,20.555555555555557,10.675951978895956,0.000725024306693376,5.0,35.48201156266602,0.00246998050580843
Cassesa01,Sam Cassell,11/18/1969,10.0,30.018148137578578,24.7,27.94898917098781,0.0007969026052811231,4.6,30.40349758074933,0.0023685092764344933
Pippesc01,Scottie Pippen,9/25/1965,8.0,29.8137454834568,18.75,21.526392152807155,0.0007701762489925533,10.0,34.233667259803276,0.0024450379671948756
Parketo01,Tony Parker,5/17/1982,18.0,29.40727667921273,19.444444444444443,22.736907952676816,0.0007752135690156964,5.833333333333333,31.408387297173505,0.002388587471606126
Brownpj01,P.J. Brown,10/14/1969,8.0,29.04263592178773,24.375,16.79621813898307,0.0007504925734260287,4.0,31.052304481017213,0.002381472760247061
Iversal01,Allen Iverson,6/7/1975,13.0,28.9781655105222,26.076923076923077,21.86579661309607,0.000771588612948432,5.166666666666667,30.38735167849798,0.0023681866732957343
Anthoca01,Carmelo Anthony,5/29/1984,17.0,28.52941488065744,23.705882352941178,31.60507181966272,0.0008121166638951607,4.333333333333333,27.967198020839273,0.002319830802308494
Piercpa01,Paul Pierce,10/13/1977,16.0,28.431657110810015,31.125,24.038971079711118,0.000780631844978647,7.0,29.419570435073215,0.002348849923828268
Horfoal01,Al Horford,6/3/1986,14.0,28.248579510613162,22.571428571428573,25.2094925122748,0.0007855027364204655,5.0,28.921794984928624,0.002338904123332653
Bibbymi01,Mike Bibby,5/13/1978,13.0,28.133050755370807,26.76923076923077,21.43197106105122,0.0007697833344546675,5.5,29.509853048887614,0.002350653815251519
Antetgi01,Giannis Antetokounmpo,12/6/1994,8.0,27.956286666871915,24.125,28.485033364881833,0.0007991332462620031,4.666666666666667,27.85400751285272,0.002317569199792531
Middlkh01,Khris Middleton,8/12/1991,8.0,27.57194124948956,24.25,23.915976937382283,0.0007801200293906565,4.666666666666667,28.27549451917343,0.0023259907193253692
Rondora01,Rajon Rondo,2/22/1986,14.0,27.548988976720864,20.142857142857142,9.606570656036572,0.0007205742896423018,6.428571428571429,33.275292696088194,0.002425889167855708
Allenra02,Ray Allen,7/20/1975,17.0,27.22871741770785,28.764705882352942,25.00504343943065,0.0007846519623880557,6.875,27.760193688078296,0.002315694753022073
Rosede01,Derrick Rose,10/4/1988,11.0,26.82361830127661,20.181818181818183,24.053058641650843,0.0007806904675574221,5.666666666666667,27.601538205706067,0.002312524737757657
Derozde01,DeMar DeRozan,8/7/1989,12.0,26.81426113115343,27.25,29.494960077437074,0.0008033358548125145,5.333333333333333,26.289598340443476,0.0022863115282505267
Onealsh01,Shaquille O'Neal,3/6/1972,13.0,26.535899344635933,18.53846153846154,30.50942942444976,0.0008075573666301396,5.2,25.4213324010865,0.0022689631439389377
Okurme01,Mehmet Okur,5/26/1979,9.0,25.841192087706784,18.88888888888889,24.223959564549144,0.0007814016376561369,4.666666666666667,26.24074365225161,0.0022853353873382126
Lillada01,Damian Lillard,7/15/1990,9.0,25.556876479249652,30.77777777777778,30.32244249476701,0.0008067792578230853,4.75,24.821396525591286,0.002256976127451675
Leonaka01,Kawhi Leonard,6/29/1991,7.0,25.414452234583724,18.428571428571427,27.15441025547616,0.000793596123629661,4.857142857142857,24.95585864768184,0.002259662747372648
Duranke01,Kevin Durant,9/29/1988,12.0,25.38893267833387,25.583333333333332,34.1511738669111,0.0008227117596592561,7.125,22.94863423656399,0.002219557407631389
Howardw01,Dwight Howard,12/8/1985,16.0,25.349061760170684,23.375,20.619325075027586,0.0007664016702933535,6.0,26.563111818389235,0.002291776463260319
Finlemi01,Michael Finley,3/6/1973,13.0,24.768988002628696,23.23076923076923,17.624313010562215,0.000753938525042783,5.125,26.34519320576257,0.002287422341246394
Odomla01,Lamar Odom,11/6/1979,13.0,24.624826876548873,24.153846153846153,16.121656395928643,0.0007476855192962931,6.166666666666667,26.795753097981105,0.0022964247514657607
Gortama01,Marcin Gortat,2/17/1984,7.0,24.616949255883803,21.142857142857142,14.583935909219395,0.0007412866022408266,3.8,26.42018003305457,0.0022889206152649877
Crawfja01,Jamal Crawford,3/20/1980,15.0,24.59913939484876,22.4,29.057705934245696,0.0008015163089206415,4.333333333333333,23.736619082167802,0.0022353017358534163
Houstal01,Allan Houston,4/20/1971,8.0,24.34142688702951,26.5,15.085869693442497,0.0007433752995563274,6.25,26.524341319479277,0.0022910018094537445
Adebaba01,Bam Adebayo,7/18/1997,4.0,24.233621822388134,25.0,17.712241423692664,0.0007543044215937516,7.0,26.059608334022865,0.002281716213798638
Gordoer01,Eric Gordon,12/25/1988,13.0,24.043500658198507,18.076923076923077,17.91547040038312,0.0007551501184394068,4.5,25.56898904152702,0.00227191339688381
Curryst01,Stephen Curry,3/14/1988,11.0,23.887442805507053,22.181818181818183,32.230669549147436,0.0008147199640499422,6.2,21.555442543555113,0.0021917207462878257
Sprewla01,Latrell Sprewell,9/8/1970,8.0,23.430613260704508,28.5,13.622085791941734,0.000737284054851072,7.0,25.839725270576064,0.002277322841082545
Griffbl01,Blake Griffin,3/16/1989,8.0,23.334085827267053,24.875,20.597207698047242,0.0007663096332411032,5.0,23.884212084396665,0.0022382507172752416
Paulch01,Chris Paul,5/6/1985,13.0,23.265249794634563,26.46153846153846,41.91473169750728,0.0008550182568690414,5.0,19.741365132754545,0.0021554745794546
Stackje01,Jerry Stackhouse,11/5/1974,13.0,22.949689619081845,19.384615384615383,26.872045703484027,0.0007924211198736349,6.0,21.73562702152879,0.0021953209215672853
Nashst01,Steve Nash,2/7/1974,7.0,22.38844812148635,21.571428571428573,22.143561679929906,0.0007727444768644934,4.25,22.43669561576651,0.002209328619958206
Hillty01,Tyrone Hill,3/19/1968,6.0,22.33381794073624,19.0,9.907899707118666,0.0007218282103781848,7.5,27.238785664532646,0.0023052767619831578
Robingl01,Glenn Robinson,1/10/1973,7.0,22.319800459869274,26.142857142857142,27.267401153120836,0.0007940663127103815,6.0,21.184285546664007,0.0021843048453177023
Robingl02,Glenn Robinson,1/8/1994,7.0,22.319800459869274,26.142857142857142,27.267401153120836,0.0007940663127103815,6.0,21.184285546664007,0.0021843048453177023
Malonka01,Karl Malone,7/24/1963,7.0,22.293906742555112,25.571428571428573,29.86613968935614,0.0008048804447232812,5.428571428571429,20.686393603010764,0.0021743567172239787
Lewisra02,Rashard Lewis,8/8/1979,15.0,21.64182617840951,20.866666666666667,23.928774412677395,0.000780173283531211,7.0,20.874639071067246,0.002178117955085247
Garneke01,Kevin Garnett,5/19/1976,18.0,21.513355476282722,26.27777777777778,25.143234763770707,0.000785227018017398,7.166666666666667,20.523388397876914,0.002171099792340405
Davisan01,Antonio Davis,10/31/1968,9.0,21.46172434839313,24.77777777777778,11.817667004050808,0.0007297753260171674,5.166666666666667,23.472704915711148,0.002230028599850461
Barneha02,Harrison Barnes,5/30/1992,9.0,21.321551734178545,25.88888888888889,10.767724991645142,0.0007254062017787233,5.0,23.359844452693583,0.0022277735917967507
Stockjo01,John Stockton,3/26/1962,7.0,21.225247269572066,27.0,37.31648821493473,0.0008358835838903465,5.666666666666667,17.848073244002126,0.002117645668044789
Boshch01,Chris Bosh,3/24/1984,13.0,21.04401277410041,25.384615384615383,31.300806248322274,0.0008108505234160102,5.8,18.70049087120244,0.0021346773952153784
Butleji01,Jimmy Butler,9/14/1989,10.0,20.910561373662524,22.9,25.548961328328392,0.0007869153681800208,5.0,19.89781029185775,0.0021586004313633132
Poseyja01,James Posey,1/13/1977,12.0,20.865627139083777,22.166666666666668,22.414489713220785,0.0007738718898293418,8.0,20.306639142402755,0.0021667690346626346
Hamilri01,Richard Hamilton,2/14/1978,14.0,20.799534415744535,22.142857142857142,18.84365422095126,0.000759012570251278,6.666666666666667,21.388401571166167,0.0021883831847719017
Duncati01,Tim Duncan,4/25/1976,18.0,20.72053178109913,24.11111111111111,28.771243406986425,0.00080032425225802,6.0,18.717128888021186,0.002135009831047386
Dragigo01,Goran Dragic,5/6/1986,9.0,20.547967368142203,21.555555555555557,16.780187377785808,0.0007504258646111798,6.5,21.68412782915173,0.002194291942149119
Harrito02,Tobias Harris,7/15/1992,8.0,20.45203454078001,24.0,22.545252629798348,0.0007744160336216258,5.0,20.015947438901186,0.0021609608701822105
Hawkihe01,Hersey Hawkins,9/29/1966,3.0,20.13345085346333,22.0,13.863224171839825,0.0007382875041158726,7.0,22.128522979434443,0.0022031711777655938
Eliema01,Mario Elie,11/26/1963,4.0,20.07892454211185,19.5,23.930050466120868,0.0007801785935730642,7.0,18.696469082211173,0.002134597037875677
Haywago01,Gordon Hayward,3/23/1990,10.0,19.91438384072122,22.3,20.475897608030724,0.0007658048255008695,4.0,19.813663882459426,0.0021569191443491483
Lowryky01,Kyle Lowry,3/25/1986,15.0,19.71805138234794,22.733333333333334,18.53517280668408,0.0007577288863827793,5.666666666666667,20.01290381323189,0.002160900057031057
Adamsst01,Steven Adams,7/20/1993,7.0,19.663631357352536,27.428571428571427,14.24650110537714,0.0007398824346173368,3.75,20.404254633989797,0.0021687194406224387
Mutomdi01,Dikembe Mutombo,6/25/1966,9.0,19.536417533169264,18.555555555555557,17.225340211099617,0.0007522782793263383,6.0,20.28371199659298,0.00216631093891265
Simmobe01,Ben Simmons,7/20/1996,4.0,19.402000767723518,26.0,19.051216212535493,0.0007598762980740484,4.666666666666667,19.464962098141882,0.002149951909668772
Batumni01,Nicolas Batum,12/14/1988,12.0,19.218960812903813,23.5,17.870001032596065,0.000754960906735753,5.0,19.505973532118226,0.00215077133846995
Jonesed02,Eddie Jones,10/20/1971,9.0,18.764436763264243,25.0,14.856760767246158,0.0007424219084634281,4.666666666666667,19.49386961585428,0.0021505294962168983
Jefferi01,Richard Jefferson,6/21/1980,16.0,18.664759655932166,20.5625,13.044119005622457,0.0007348789613646827,5.6,20.19548732239949,0.0021645481661441974
Parkean01,Anthony Parker,6/19/1975,7.0,18.47705794805922,20.285714285714285,2.247801399181364,0.0006899522393334692,4.0,21.677193042204145,0.0021941533816647874
Greenje02,Jeff Green,8/28/1986,11.0,18.024475506761487,23.454545454545453,16.972826887024357,0.0007512274955004587,5.5,18.271083031932402,0.002126097613509807
Kiddja01,Jason Kidd,3/23/1973,12.0,17.98741184199301,28.083333333333332,24.630402802930167,0.0007830929701139111,6.375,16.47943318172092,0.002090299560465957
Millspa01,Paul Millsap,2/10/1985,15.0,17.550775969739856,21.266666666666666,16.278584337074353,0.000748338543618825,4.6,17.825952216303868,0.002117203678934677
Hornaje01,Jeff Hornacek,5/3/1963,3.0,17.34001249681104,22.0,16.18656159860564,0.0007479556093497118,6.5,17.68080480764445,0.0021143035616859
Lawsoty01,Ty Lawson,11/3/1987,8.0,16.987436842257875,19.375,15.979029749001972,0.0007470920069567807,4.0,17.19562411312361,0.0021046094106573054
Butleca01,Caron Butler,3/13/1980,13.0,16.939734552588426,20.153846153846153,21.382455357893306,0.0007695772847335451,4.0,16.05797317138288,0.0020818785803262485
Gilgesh01,Shai Gilgeous-Alexander,7/12/1998,2.0,16.676609688126074,22.0,51.680199393425326,0.0008956553026352349,4.0,10.312320650798936,0.001967077591908161
Millemi01,Mike Miller,2/19/1980,15.0,16.60592458391212,19.8,11.508775532908574,0.0007284899357787828,4.5,17.76436755004929,0.002115973186743913
Gasolpa01,Pau Gasol,7/6/1980,17.0,16.26349007258017,24.764705882352942,23.033191858504658,0.0007764464953860272,7.4,14.240619562676846,0.0020455669534331857
Millebr01,Brad Miller,4/12/1976,11.0,16.252220115185786,23.545454545454547,20.453269882780884,0.0007657106647361017,4.25,15.493922522000187,0.002070608568463363
Webbech01,Chris Webber,3/1/1973,9.0,16.098964333282865,22.555555555555557,25.54573598279856,0.0007869019465480019,5.75,13.69073559997037,0.0020345799989997587
Huertke01,Kevin Huerter,8/27/1998,3.0,16.084354767683408,18.0,11.510238646609645,0.0007284960242345827,7.0,17.86317770365654,0.0021179474626436853
Parkesm01,Smush Parker,6/1/1981,4.0,16.02005722231707,19.5,6.707001197610072,0.0007085083097575302,4.0,17.930427688923633,0.0021192911507195143
Westda01,David West,8/29/1980,13.0,15.837906896472195,23.0,22.08915087333787,0.0007725180571469226,3.6666666666666665,14.84133176972549,0.0020575694814101097
Anderke01,Kenny Anderson,10/9/1970,8.0,15.542717125635926,19.75,20.694944200612614,0.0007667163441997025,7.0,13.716611326910012,0.002035097008863837
Majerda01,Dan Majerle,9/9/1965,5.0,15.3028005475932,18.2,19.07170135973139,0.0007599615429276539,6.0,14.060305774360831,0.00204196419446892
Harriga01,Gary Harris,9/14/1994,7.0,15.088447069531805,19.0,8.92967473414609,0.0007177575222929703,6.0,17.033322543864134,0.0021013665447676536
Bealbr01,Bradley Beal,6/28/1993,9.0,15.011566150415728,27.0,23.408131240434543,0.0007780067308296815,5.666666666666667,13.249324094485855,0.0020257603780868697
Drexlcl01,Clyde Drexler,6/22/1962,2.0,14.903676511747026,18.5,27.14263089937767,0.0007935471061890452,8.0,9.611155695474311,0.0019530679681749091
Nelsoja01,Jameer Nelson,2/9/1982,14.0,14.831654579176673,18.071428571428573,18.372434976691522,0.0007570516853667887,4.333333333333333,13.982613693343076,0.002040411868138509
Willide01,Deron Williams,6/26/1984,9.0,14.689228126037396,23.444444444444443,20.333508867668332,0.0007652123031620659,4.666666666666667,13.565722006850194,0.0020320821653760793
Boozeca01,Carlos Boozer,11/20/1981,13.0,14.58373987958462,18.923076923076923,22.13511074877804,0.0007727093100003267,4.5,12.787987050934964,0.0020165426350361396
Jacksre01,Reggie Jackson,4/16/1990,7.0,14.539786471167883,19.0,32.26438034185726,0.0008148602447890548,6.0,8.942546301476499,0.0019397088207113995
Tatumja01,Jayson Tatum,3/3/1998,4.0,14.479971578378008,28.75,28.04837314946164,0.0007973161718820709,7.5,10.940388559834453,0.0019796267003849874
Leeco01,Courtney Lee,10/3/1985,10.0,14.093328249502756,22.2,12.80071616964521,0.0007338660890176304,5.0,14.384457096317519,0.0020484408987291136
Gibsota01,Taj Gibson,6/24/1985,12.0,13.992706425719712,18.666666666666668,12.921565300115402,0.000734368978566666,4.0,14.222236666920635,0.0020451996540541786
Marshdo01,Donyell Marshall,5/18/1973,12.0,13.615123313677646,18.666666666666668,25.06855859522236,0.0007849162680386528,4.2,11.038100375330087,0.001981579030944282
Gayru01,Rudy Gay,8/17/1986,15.0,13.48362227985212,23.2,18.093392580978843,0.0007558905061014041,3.6666666666666665,12.755066628811976,0.002015884868666642
Chandty01,Tyson Chandler,10/2/1982,16.0,13.375377759893347,18.4375,19.87261419275303,0.0007632943819133214,6.5,11.084826610681798,0.0019825126443126883
Smartma01,Marcus Smart,3/6/1994,7.0,13.362060427672464,24.0,11.760112750462445,0.0007295358254719875,6.0,13.76254734697497,0.0020360148333387
Vanexni01,Nick Van Exel,11/27/1971,10.0,13.349443615956249,22.6,23.973327837431334,0.0007803586837206482,4.0,11.469110125429685,0.001990190819623114
Cambyma01,Marcus Camby,3/22/1974,16.0,13.145206399588146,18.5,21.057641491180643,0.0007682256366222506,5.25,10.899785630352437,0.0019788154337063105
Korveky01,Kyle Korver,3/17/1981,17.0,13.134698454831003,21.647058823529413,13.223020387863434,0.0007356234237789921,5.5,13.112257963693688,0.0020230217287799004
Stojape01,Peja Stojakovic,6/9/1977,13.0,13.127775946652738,22.076923076923077,18.7924325774539,0.0007587994215997401,5.166666666666667,11.802075236889165,0.0019968436277710737
Battish01,Shane Battier,9/9/1978,13.0,13.029359530012703,25.53846153846154,8.571496868677093,0.0007162670365564208,5.6,14.006866764185087,0.0020408964565285766
Hasleud01,Udonis Haslem,6/9/1980,12.0,12.984530768682312,19.5,14.206425207427055,0.0007397156667625008,5.333333333333333,12.650337417914521,0.002013792327065109
Feltora01,Raymond Felton,6/26/1984,11.0,12.881448035361105,25.727272727272727,16.63638733241656,0.0007498274694081221,4.0,12.297641218857782,0.0020067452819961707
Walkean02,Antoine Walker,8/12/1976,11.0,12.812290516862312,26.363636363636363,12.09331868255691,0.0007309223954892894,4.75,12.941829407698371,0.0020196164816625646
Parsoch01,Chandler Parsons,10/25/1988,7.0,12.801637335281491,18.428571428571427,13.172645300490261,0.0007354137979018909,5.0,12.700976259449654,0.002014804116246539
Waitedi01,Dion Waiters,12/10/1991,7.0,12.618788859229035,20.0,16.424095719794483,0.0007489440602108845,6.0,11.477196801059401,0.0019903523954148943
Greendr01,Draymond Green,3/4/1990,9.0,12.478220658984572,20.444444444444443,18.764847815542836,0.000758684633115754,6.4,10.510233027366334,0.001971031979398305
Iguodan01,Andre Iguodala,1/28/1984,17.0,12.354299130760467,24.58823529411765,16.04535647493163,0.0007473680123956446,5.25,11.566196575814828,0.0019921306550771877
Tuckepj01,P.J. Tucker,5/5/1985,5.0,11.859785076485482,22.4,15.356537128625533,0.000744501628094135,5.0,11.079260064847077,0.0019824014219647283
Vanhoke01,Keith Van Horn,10/23/1975,8.0,11.65307696390397,23.0,10.124152690153894,0.0007227281040281685,6.5,12.085164258659425,0.0020024998868979713
Diawbo01,Boris Diaw,4/16/1982,11.0,11.432273664660757,19.636363636363637,8.754939673038097,0.0007170303971929435,4.5,12.045829371074284,0.0020017139563256107
Mariosh01,Shawn Marion,5/7/1978,8.0,11.289882236662672,23.375,13.221676639478472,0.0007356178320381437,5.333333333333333,10.849116312312546,0.0019778030355891933
Jamisan01,Antawn Jamison,6/12/1976,16.0,11.141800672533016,22.625,18.391398999167198,0.0007571306003633105,3.8,9.924188577893904,0.001959322520496058
Lenarvo01,Voshon Lenard,5/14/1973,7.0,11.05367717562793,18.142857142857142,12.148683827434976,0.0007311527864952627,5.0,10.751903688909454,0.001975860679135612
Onealje01,Jermaine O'Neal,10/13/1978,14.0,11.028595775602604,18.571428571428573,33.60524648720527,0.0008204399917721534,3.8,6.409065706920828,0.0018890886212908685
Ibakase01,Serge Ibaka,9/18/1989,11.0,10.92094216724263,23.545454545454547,11.82297754398352,0.000729797424769732,5.875,10.695868668316454,0.0019747410716189624
Mckieaa01,Aaron McKie,10/2/1972,8.0,10.885262632841076,24.375,10.300237139941023,0.0007234608443400029,6.0,11.029268908016475,0.0019814025738450836
Davisba01,Baron Davis,4/13/1979,10.0,10.780766447613786,19.9,17.301761421109955,0.0007525962909470204,4.0,9.470013689122094,0.0019502478808517553
Kirilan01,Andrei Kirilenko,2/18/1981,11.0,10.774844146810576,21.0,19.837256115049996,0.0007631472463263158,5.5,8.401355297985965,0.001928895555916651
Hardati01,Tim Hardaway,9/1/1966,5.0,10.753706356593352,23.2,23.202819918089695,0.0007771523687179792,4.5,8.339007605441044,0.0019276498180819833
Hardati02,Tim Hardaway,3/16/1992,5.0,10.75370635659335,23.2,23.20281991808969,0.0007771523687179792,4.5,8.339007605441044,0.0019276498180819833
Terryja01,Jason Terry,9/15/1977,18.0,10.505721843164247,25.333333333333332,20.370530130659777,0.0007653663597628709,5.833333333333333,8.234219934859356,0.001925556108426951
Wallabe01,Ben Wallace,9/10/1974,15.0,10.35996539486441,20.666666666666668,14.867201906248862,0.0007424653571805522,5.428571428571429,9.176036910307207,0.0019443740789364795
Bowenbr01,Bruce Bowen,6/14/1971,12.0,10.323003972812542,22.5,7.304027656007279,0.0007109927162671803,6.857142857142857,11.243072945553191,0.0019856744846070136
Jacksst02,Stephen Jackson,4/5/1978,12.0,10.133526170562817,22.916666666666668,11.470901793076651,0.0007283323317656611,5.5,9.812556021159498,0.0019570920466191856
Shawbr01,Brian Shaw,3/22/1966,6.0,9.948066588245554,18.166666666666668,3.430033635250157,0.0006948718629479613,4.25,11.472927508441726,0.0019902670928299226
Childch01,Chris Childs,11/20/1967,6.0,9.836844728558496,21.833333333333332,18.4608559765548,0.000757419631719183,5.0,7.86188032062041,0.0019181165781753907
Westbru01,Russell Westbrook,11/12/1988,13.0,9.817246654110594,29.53846153846154,33.04707827549327,0.0008181172861045021,6.625,4.607170486424177,0.001853085860664854
Mccolcj01,CJ McCollum,9/19/1991,8.0,9.788432868236333,22.0,22.489274662662094,0.0007741830924780731,4.666666666666667,7.0943149118429885,0.0019027802404335064
Thompkl01,Klay Thompson,2/8/1990,8.0,9.59559491614922,24.25,17.532669675798875,0.0007535571695865051,6.2,7.566322194094464,0.0019122111801481655
Crowdja01,Jae Crowder,7/6/1990,8.0,9.478207880758118,21.5,10.564085099868295,0.0007245587949919069,5.0,9.225678294918541,0.0019453659384336224
Richaja01,Jason Richardson,1/20/1981,10.0,9.134388260743812,23.0,24.222388308849453,0.0007813950991889824,4.0,6.510388252377615,0.0018911130960264718
Snower01,Eric Snow,4/24/1973,12.0,9.108907715616327,23.0,12.16686950113961,0.0007312284625486414,6.5,8.2447011240554,0.001925765527787971
Roseja01,Jalen Rose,1/30/1973,10.0,8.960406597382795,24.6,15.101523493466482,0.0007434404397224512,6.5,7.337753758986699,0.0019076442693965073
Grantbr01,Brian Grant,3/5/1972,8.0,8.773101670396933,21.0,9.659180583543213,0.0007207932153608044,4.333333333333333,8.59025998990643,0.0019326699653978352
Jacksji01,Jim Jackson,10/14/1970,8.0,8.321829083629426,19.375,8.25647359416187,0.0007149561300414935,4.5,8.337008423118666,0.0019276098734271657
Siakapa01,Pascal Siakam,4/2/1994,4.0,8.246718946939612,21.75,20.266968930879813,0.0007649354104887446,6.0,4.9307879168871445,0.0018595518975080797
Hillge01,George Hill,5/4/1986,13.0,8.198274272305552,18.692307692307693,19.243807370239292,0.0007606777277580609,3.7777777777777777,5.965935164264074,0.0018802346531622727
Wallara01,Rasheed Wallace,9/17/1974,13.0,8.156223119413934,24.076923076923077,24.081047569190122,0.0007808069378960456,6.125,4.105059711064319,0.0018430534382202007
Fishede01,Derek Fisher,8/9/1974,18.0,7.91075339997399,18.0,11.215067384133572,0.000727267727907606,5.846153846153846,6.837557405118738,0.0018976500980432195
Arizatr01,Trevor Ariza,6/30/1985,16.0,7.873270853321017,21.9375,11.419427157943927,0.0007281181303399004,5.25,7.024618062471089,0.0019013876627987025
Gallida01,Danilo Gallinari,8/8/1988,9.0,7.6674722144856275,20.666666666666668,11.727964548766401,0.0007294020471436675,5.5,6.5868573190721955,0.0018926409859238325
Johnser02,Ervin Johnson,12/21/1967,7.0,7.482901287760664,20.714285714285715,12.826657152871016,0.0007339740372445246,4.5,6.322016392926345,0.001887349332802419
